epoch,time
1,5.7182
2,11.6651
3,17.48
4,23.2633
5,29.2154
6,34.9737
7,40.8222
8,46.7424
9,52.4819
10,58.4429
11,64.2228
12,70.0087
13,76.0033
14,81.7506
15,87.6311
16,93.5205
17,99.2895
18,105.2687
19,111.0567
20,116.8546
21,122.8142
22,128.5505
23,134.4137
24,140.3015
25,146.0468
26,152.0379
27,157.8159
28,163.6107
29,169.5593
30,175.3096
31,181.1889
32,187.053
33,192.7944
34,198.7547
35,204.5361
36,210.3173
37,216.2485
38,222.0282
39,227.9045
40,233.8081
41,239.5558
42,245.535
43,251.3135
44,257.14
45,263.095
46,268.8345
47,274.7227
48,280.5753
49,286.3151
50,292.2691
51,298.0306
52,303.8446
53,309.7611
54,315.4978
55,321.3707
56,327.2379
57,332.991
58,338.9428
59,344.7114
60,350.5119
61,356.4345
62,362.1731
63,368.0461
64,373.8889
65,379.61
66,385.6522
67,391.4263
68,397.2814
69,403.3683
70,409.178
71,415.106
72,420.995
73,426.769
74,432.7919
75,438.6192
76,444.517
77,450.5229
78,456.3048
79,462.2369
80,468.1445
81,473.902
82,479.9375
83,485.8024
84,491.6482
85,497.6746
86,503.5078
87,509.4144
88,515.2949
89,521.025
90,526.9817
91,532.8051
92,538.5773
93,544.5617
94,550.2992
95,556.1489
96,562.0297
97,567.7961
98,573.7657
99,579.5686
100,585.361
