epoch,time
1,6.566
2,12.9764
3,19.5042
4,25.9657
5,32.3815
6,38.9322
7,45.3182
8,51.8848
9,58.3052
10,64.7593
11,71.2839
12,77.675
13,84.3671
14,90.7787
15,97.3016
16,103.8298
17,110.2511
18,116.9029
19,123.2924
20,129.8651
21,136.3303
22,142.7945
23,149.3232
24,155.7172
25,162.3324
26,168.7137
27,175.2069
28,181.7264
29,188.0906
30,194.6868
31,201.0763
32,207.6019
33,214.0564
34,220.4815
35,227.0515
36,233.3974
37,239.9651
38,246.3669
39,252.8339
40,259.3406
41,265.7408
42,272.3298
43,278.713
44,285.2119
45,291.6773
46,298.1022
47,304.6612
48,311.0296
49,317.592
50,324.0312
51,330.4821
52,337.0243
53,343.3904
54,349.9999
55,356.3615
56,362.8569
57,369.3932
58,375.798
59,382.3847
60,388.7728
61,395.3141
62,401.7445
63,408.1848
64,414.7065
65,421.0854
66,427.7062
67,434.0917
68,440.5888
69,447.0917
70,453.5019
71,460.0805
72,466.4465
73,472.9639
74,479.4201
75,485.8644
76,492.42
77,498.8057
78,505.3688
79,511.7816
80,518.2416
81,525.4017
82,531.8077
83,538.4468
84,544.835
85,551.3296
86,557.8066
87,564.2256
88,570.8357
89,577.2044
90,583.797
91,590.2021
92,596.6886
93,603.2328
94,609.618
95,616.2405
96,622.6242
97,629.1257
98,635.6021
99,642.0028
100,648.5809
