epoch,time
1,6.1138
2,12.1487
3,18.1247
4,24.3672
5,30.3228
6,36.4083
7,42.534
8,48.4581
9,54.6697
10,60.6371
11,66.7005
12,72.8627
13,78.7867
14,84.9528
15,90.9465
16,96.9493
17,103.1384
18,109.1141
19,115.2573
20,121.2789
21,127.1997
22,133.3686
23,139.2973
24,145.3667
25,151.4582
26,157.3864
27,163.6027
28,169.5211
29,175.5471
30,181.6844
31,187.6281
32,193.8045
33,199.832
34,205.836
35,212.0254
36,217.9938
37,224.1388
38,230.2373
39,236.2277
40,242.4592
41,248.4399
42,254.5698
43,260.6786
44,266.6566
45,272.9066
46,278.889
47,284.998
48,291.1301
49,297.1573
50,303.38
51,309.3996
52,315.4535
53,321.6458
54,327.6187
55,333.8058
56,339.8674
57,345.8597
58,352.0991
59,358.0445
60,364.1734
61,370.2698
62,376.233
63,382.4781
64,388.4688
65,394.5566
66,400.7039
67,406.6617
68,412.8776
69,418.8701
70,424.9496
71,431.1356
72,437.083
73,443.2797
74,449.3224
75,455.3654
76,461.5932
77,467.5759
78,473.7602
79,479.8286
80,485.8048
81,492.1215
82,498.0854
83,504.1683
84,510.3111
85,516.2654
86,522.517
87,528.5396
88,534.5628
89,540.7371
90,546.7161
91,552.8771
92,558.9432
93,564.9681
94,571.1952
95,577.1769
96,583.3571
97,589.4534
98,595.4197
99,601.6911
100,607.6642
