step,s_loss,c_loss
1,216419960000.0,0.0
2,219344630000.0,2023.511
3,210135420000.0,4699.1006
4,194947700000.0,6691.718
5,178476780000.0,8476.643
6,161829720000.0,10230.053
7,145681710000.0,12020.52
8,130937700000.0,13781.723
9,117991430000.0,15424.664
10,107236240000.0,16949.238
11,98675060000.0,18331.04
12,91948380000.0,19549.094
13,86477880000.0,20608.027
14,81600950000.0,21535.904
15,76981080000.0,22352.771
16,72596546000.0,23077.098
17,68616970000.0,23718.566
18,65202467000.0,24300.926
19,62388320000.0,24831.463
20,60100470000.0,25295.066
21,58215346000.0,25690.719
22,56594805000.0,26012.469
23,55155925000.0,26275.584
24,53850677000.0,26484.988
25,52653180000.0,26660.62
26,51546743000.0,26799.559
27,50520300000.0,26909.73
28,49547026000.0,26994.408
29,48605946000.0,27063.639
30,47687803000.0,27132.66
31,46781956000.0,27206.418
32,45889757000.0,27278.473
33,45018046000.0,27351.223
34,44150723000.0,27428.252
35,43289854000.0,27510.746
36,42433868000.0,27598.004
37,41577587000.0,27685.78
38,40725217000.0,27773.012
39,39874437000.0,27855.943
40,39031760000.0,27935.324
41,38205104000.0,28011.758
42,37393250000.0,28088.781
43,36593512000.0,28164.701
44,35816124000.0,28245.518
45,35061350000.0,28332.03
46,34321568000.0,28422.105
47,33596450000.0,28514.113
48,32887702000.0,28608.428
49,32200147000.0,28706.643
50,31534404000.0,28806.016
51,30894338000.0,28909.309
52,30280330000.0,29015.348
53,29690735000.0,29117.293
54,29123828000.0,29213.768
55,28576944000.0,29307.967
56,28047596000.0,29397.809
57,27536314000.0,29479.367
58,27040707000.0,29552.867
59,26561796000.0,29629.064
60,26101561000.0,29705.092
61,25656898000.0,29781.047
62,25228070000.0,29855.117
63,24812540000.0,29930.25
64,24408904000.0,30005.404
65,24017482000.0,30081.73
66,23641577000.0,30158.877
67,23276843000.0,30230.443
68,22923366000.0,30299.387
69,22579923000.0,30365.887
70,22244674000.0,30427.64
71,21918233000.0,30492.25
72,21599302000.0,30559.418
73,21286298000.0,30627.992
74,20977430000.0,30696.352
75,20673430000.0,30764.19
76,20374053000.0,30831.566
77,20080940000.0,30897.703
78,19794987000.0,30961.596
79,19515468000.0,31021.2
80,19242748000.0,31076.535
81,18977042000.0,31131.508
82,18719630000.0,31186.85
83,18468704000.0,31240.783
84,18224665000.0,31291.914
85,17985483000.0,31343.463
86,17751634000.0,31394.268
