epoch,time
1,6.7642
2,13.4609
3,20.1779
4,26.9564
5,33.5709
6,40.424
7,47.0449
8,53.8147
9,60.5121
10,67.1952
11,73.9916
12,80.6026
13,87.4418
14,94.0496
15,100.7872
16,107.5327
17,114.1685
18,121.0131
19,127.6118
20,134.4058
21,141.11
22,147.8115
23,154.6112
24,161.2299
25,168.0813
26,174.6869
27,181.4554
28,188.1751
29,194.8118
30,201.6504
31,208.2708
32,215.0949
33,221.9197
34,228.6367
35,235.4046
36,242.0333
37,248.9149
38,255.5332
39,262.3061
40,268.9933
41,275.6506
42,282.4581
43,289.0576
44,295.8914
45,302.5461
46,309.2908
47,316.0354
48,322.6847
49,329.5232
50,336.1583
51,342.9573
52,349.6789
53,356.3901
54,363.1866
55,369.8135
56,376.6791
57,383.3
58,390.0869
59,396.8103
60,403.4876
61,410.3109
62,416.9364
63,423.7709
64,430.4252
65,437.1486
66,443.9112
67,450.5353
68,457.4125
69,464.0386
70,470.8369
71,477.5408
72,484.2289
73,491.046
74,497.6652
75,504.5154
76,511.1263
77,517.9032
78,524.65
79,531.2942
80,538.1293
81,544.7417
82,551.5524
83,558.297
84,565.0179
85,571.8026
86,578.4161
87,585.3039
88,591.932
89,598.7256
90,605.4325
91,612.1502
92,618.973
93,625.6049
94,632.4801
95,639.1226
96,645.9055
97,652.6618
98,659.3226
99,666.1574
100,672.7672
