epoch,time
1,5.6656
2,11.3524
3,17.2446
4,22.9649
5,28.8142
6,34.5859
7,40.2744
8,46.1506
9,51.795
10,57.6037
11,63.3034
12,68.9633
13,74.7676
14,80.3822
15,86.1882
16,91.885
17,97.5703
18,103.4621
19,109.1166
20,114.9581
21,120.6593
22,126.3677
23,132.2778
24,137.9371
25,143.7818
26,149.5089
27,155.1764
28,161.021
29,166.8881
30,172.8331
31,178.5549
32,184.2569
33,190.0911
34,195.7447
35,201.5772
36,207.2782
37,212.9862
38,218.7807
39,224.4412
40,230.2897
41,235.9645
42,241.6773
43,247.5135
44,253.1785
45,259.0181
46,264.6814
47,270.4106
48,276.2334
49,281.889
50,287.7565
51,293.415
52,299.1213
53,305.196
54,310.8966
55,316.7441
56,322.405
57,328.1383
58,333.9115
59,339.584
60,345.4305
61,351.1154
62,356.8411
63,362.5972
64,368.2622
65,374.1055
66,379.7658
67,385.4764
68,391.2494
69,396.8795
70,402.7177
71,408.3663
72,414.1405
73,419.8773
74,425.534
75,431.4244
76,437.0774
77,442.8393
78,448.6095
79,454.2848
80,460.1552
81,465.7969
82,471.5791
83,477.3111
84,482.9614
85,488.884
86,494.5166
87,500.2782
88,506.0316
89,511.6855
90,517.5136
91,523.1593
92,528.9153
93,534.6674
94,540.3004
95,546.1583
96,551.804
97,557.5338
98,563.2764
99,568.9227
100,574.7822
