epoch,time
1,6.5285
2,13.1684
3,19.6803
4,26.2796
5,32.8667
6,39.4397
7,46.0442
8,52.5717
9,59.2017
10,65.7105
11,72.3195
12,78.8319
13,85.4731
14,91.9641
15,98.5729
16,105.0805
17,111.7016
18,118.1891
19,124.802
20,131.3443
21,137.9334
22,144.5101
23,151.021
24,157.6381
25,164.1724
26,170.8329
27,177.3297
28,183.9464
29,190.4235
30,197.0284
31,203.529
32,210.1207
33,216.6011
34,223.2035
35,229.7407
36,236.3184
37,242.8669
38,249.4441
39,256.0453
40,262.5754
41,269.1846
42,275.6823
43,282.3026
44,288.8021
45,295.4164
46,301.9361
47,308.5671
48,315.0498
49,321.6936
50,328.2125
51,334.8023
52,341.3215
53,347.87
54,354.4535
55,361.0226
56,367.7246
57,374.2776
58,380.9473
59,387.4616
60,394.1517
61,400.6979
62,407.3792
63,413.8746
64,420.4942
65,426.9995
66,433.6121
67,440.1623
68,446.7714
69,453.3877
70,459.9498
71,466.6205
72,473.1446
73,479.7796
74,486.3329
75,493.0125
76,499.5461
77,506.2107
78,512.7178
79,519.3561
80,525.8633
81,532.5181
82,539.0255
83,545.6536
84,552.1916
85,558.7999
86,565.409
87,572.0005
88,578.6098
89,585.1171
90,591.7483
91,598.2503
92,604.8812
93,611.3838
94,618.0066
95,624.5139
96,631.1561
97,637.6565
98,644.2765
99,650.8045
100,657.4461
