epoch,time
1,6.4732
2,13.0946
3,19.5992
4,26.2018
5,32.6905
6,39.3164
7,45.8067
8,52.4284
9,58.904
10,65.5068
11,72.0323
12,78.5862
13,85.1207
14,91.6684
15,98.2413
16,104.7511
17,111.3609
18,117.8454
19,124.4296
20,130.9009
21,137.4865
22,143.9679
23,150.5654
24,157.0453
25,163.6547
26,170.1443
27,176.7311
28,183.2548
29,189.822
30,196.3498
31,202.9072
32,209.4889
33,216.012
34,222.5989
35,229.0791
36,235.6811
37,242.1657
38,248.7716
39,255.252
40,261.8341
41,268.3115
42,274.9129
43,281.3915
44,288.0117
45,294.4772
46,301.0491
47,307.5639
48,314.1043
49,320.6555
50,327.1673
51,333.7504
52,340.2345
53,346.8444
54,353.3119
55,359.9194
56,366.4048
57,373.0166
58,379.5052
59,386.1158
60,392.5993
61,399.2168
62,405.693
63,412.3048
64,418.8015
65,425.408
66,431.9309
67,438.4934
68,445.042
69,451.5575
70,458.1413
71,464.6221
72,471.2438
73,477.731
74,484.3468
75,490.808
76,497.3873
77,503.872
78,510.4723
79,516.946
80,523.5462
81,530.0146
82,536.604
83,543.1015
84,549.6872
85,556.2128
86,562.7686
87,569.3388
88,575.8703
89,582.4788
90,588.97
91,595.5911
92,602.072
93,608.6764
94,615.1581
95,621.7603
96,628.2463
97,634.8237
98,641.29
99,647.8838
100,654.3794
