step,s_loss,c_loss
1,527620050000.0,0.0
2,489863400000.0,4680.7236
3,430730200000.0,9269.977
4,380800170000.0,12017.176
5,339387100000.0,13812.881
6,307612100000.0,15190.596
7,284246870000.0,16279.77
8,266733960000.0,17177.902
9,252160460000.0,17959.246
10,238539700000.0,18660.676
11,225251280000.0,19318.219
12,212494430000.0,19931.5
13,200741600000.0,20504.75
14,190218730000.0,21048.654
15,180870740000.0,21565.309
16,172556810000.0,22041.775
17,165130830000.0,22472.488
18,158539730000.0,22830.871
19,152697290000.0,23123.951
20,147462110000.0,23362.78
21,142715540000.0,23554.707
22,138356720000.0,23706.084
23,134331300000.0,23819.682
24,130578194000.0,23910.414
25,127030580000.0,23982.525
26,123661930000.0,24037.26
27,120456815000.0,24084.346
28,117389140000.0,24126.54
29,114434195000.0,24168.451
30,111602246000.0,24218.594
31,108903900000.0,24277.066
32,106337780000.0,24348.723
33,103881245000.0,24430.895
34,101529710000.0,24519.613
35,99269100000.0,24619.209
36,97098610000.0,24729.44
37,95018940000.0,24843.496
38,93020950000.0,24959.18
39,91098010000.0,25076.883
40,89241290000.0,25197.883
41,87452254000.0,25319.793
42,85724750000.0,25439.836
43,84052386000.0,25556.344
44,82439954000.0,25676.121
45,80884310000.0,25796.867
46,79376230000.0,25909.945
47,77913760000.0,26018.715
48,76494000000.0,26121.635
49,75126410000.0,26219.336
50,73803950000.0,26312.139
51,72523200000.0,26402.24
52,71288880000.0,26490.258
53,70090190000.0,26576.697
54,68928550000.0,26663.281
55,67805480000.0,26750.781
56,66714740000.0,26836.568
57,65652240000.0,26922.047
58,64624080000.0,27009.562
59,63618232000.0,27099.127
60,62635960000.0,27190.096
61,61677530000.0,27278.383
62,60742975000.0,27365.361
63,59838034000.0,27452.164
64,58962190000.0,27536.238
65,58103100000.0,27619.822
66,57262186000.0,27702.0
67,56441930000.0,27779.516
68,55640950000.0,27851.643
69,54858854000.0,27918.922
70,54091096000.0,27981.688
71,53336840000.0,28039.639
72,52595900000.0,28093.602
73,51868873000.0,28143.934
74,51153140000.0,28192.307
75,50450555000.0,28239.139
76,49763586000.0,28285.602
77,49091170000.0,28329.254
78,48432780000.0,28373.46
79,47786530000.0,28415.277
80,47152693000.0,28455.705
81,46527754000.0,28496.004
82,45911626000.0,28534.441
83,45305844000.0,28572.229
84,44713160000.0,28610.5
85,44131910000.0,28649.16
86,43566666000.0,28690.373
87,43014865000.0,28731.379
88,42476070000.0,28771.824
89,41947920000.0,28812.455
90,41430036000.0,28853.146
91,40922202000.0,28893.213
92,40424456000.0,28932.625
93,39936926000.0,28969.787
94,39461134000.0,29005.137
95,38993610000.0,29039.89
96,38534690000.0,29073.666
97,38083363000.0,29106.436
98,37641523000.0,29137.787
99,37207065000.0,29166.9
100,36778107000.0,29194.93
101,36355285000.0,29223.904
102,35936715000.0,29252.723
103,35523875000.0,29278.209
104,35116000000.0,29302.314
105,34714600000.0,29325.525
106,34317588000.0,29348.57
107,33926248000.0,29369.96
108,33541695000.0,29390.646
109,33162270000.0,29411.64
110,32788943000.0,29432.088
111,32421580000.0,29452.61
112,32061680000.0,29473.0
113,31708291000.0,29492.467
114,31361036000.0,29512.445
115,31020974000.0,29531.62
116,30688455000.0,29551.828
117,30363169000.0,29572.855
118,30044120000.0,29593.473
119,29731023000.0,29613.45
120,29423682000.0,29632.316
121,29121262000.0,29651.613
122,28823233000.0,29669.479
123,28529110000.0,29686.07
124,28238942000.0,29702.03
125,27952714000.0,29715.941
126,27670688000.0,29727.79
127,27393083000.0,29737.488
128,27121030000.0,29747.344
129,26852841000.0,29756.652
130,26588805000.0,29765.25
131,26329172000.0,29773.113
132,26073162000.0,29780.473
133,25820545000.0,29787.7
134,25571553000.0,29795.32
135,25326240000.0,29802.94
136,25083550000.0,29811.125
137,24843602000.0,29819.273
138,24605854000.0,29826.871
139,24370827000.0,29834.732
