epoch,time
1,6.6862
2,13.2351
3,19.9933
4,26.5575
5,33.2715
6,39.8899
7,46.5363
8,53.2499
9,59.8266
10,66.6033
11,73.1748
12,79.9179
13,86.5439
14,93.2046
15,99.9323
16,106.5034
17,113.3116
18,119.8687
19,126.6373
20,133.2983
21,139.9501
22,146.655
23,153.2077
24,159.9811
25,166.563
26,173.3171
27,179.9188
28,186.5443
29,193.2284
30,199.7787
31,206.5283
32,213.0752
33,219.8057
34,226.4091
35,233.0471
36,239.7116
37,246.2741
38,253.1104
39,259.7065
40,266.5222
41,273.1743
42,279.8524
43,286.59
44,293.2007
45,300.0134
46,306.6146
47,313.3754
48,320.0092
49,326.6501
50,333.3559
51,339.9526
52,346.7458
53,353.3143
54,360.0691
55,366.6602
56,373.3356
57,380.0514
58,386.6334
59,393.4198
60,399.989
61,406.7595
62,413.3687
63,420.0694
64,426.7383
65,433.3506
66,440.1546
67,446.7219
68,453.4935
69,460.0786
70,466.774
71,473.4775
72,480.0791
73,486.8219
74,493.3802
75,500.1615
76,506.7543
77,513.4391
78,520.1184
79,526.7698
80,533.5198
81,540.0874
82,546.9051
83,553.4762
84,560.1914
85,566.8793
86,573.4825
87,580.2668
88,586.8258
89,593.67
90,600.2476
91,606.9417
92,613.6114
93,620.2622
94,627.0463
95,633.5965
96,640.3939
97,646.9457
98,653.6321
99,660.3022
100,666.9378
