epoch,time
1,5.6343
2,11.3999
3,16.9692
4,22.7206
5,28.359
6,33.9576
7,39.7324
8,45.3282
9,51.0694
10,56.7195
11,62.357
12,68.0941
13,73.6538
14,79.3861
15,85.0061
16,90.626
17,96.3722
18,101.9523
19,107.6495
20,113.3227
21,118.8963
22,124.6688
23,130.2252
24,135.9883
25,141.6373
26,147.2109
27,152.9489
28,158.5168
29,164.1961
30,169.8326
31,175.4064
32,181.1498
33,186.7024
34,192.4165
35,198.0956
36,203.678
37,209.4292
38,214.9946
39,220.6761
40,226.3448
41,231.9497
42,237.6903
43,243.276
44,248.9686
45,254.6729
46,260.2569
47,266.0417
48,271.6579
49,277.3057
50,282.9663
51,288.5749
52,294.3407
53,299.9297
54,305.6
55,311.3004
56,316.8803
57,322.6316
58,328.1847
59,333.8629
60,339.5902
61,345.1821
62,350.9592
63,356.5415
64,362.1668
65,367.8491
66,373.4233
67,379.1904
68,384.7582
69,390.4062
70,396.0894
71,401.6545
72,407.4684
73,413.0695
74,418.7532
75,424.4554
76,430.0298
77,435.8141
78,441.403
79,446.9992
80,452.708
81,458.2661
82,464.079
83,469.6799
84,475.3469
85,481.0642
86,486.6307
87,492.3827
88,497.9955
89,503.6261
90,509.3639
91,514.9534
92,520.7054
93,526.3104
94,531.9435
95,537.6773
96,543.275
97,549.0731
98,554.7213
99,560.3161
100,566.0746
