epoch,time
1,6.5345
2,13.2153
3,19.7669
4,26.4358
5,32.9415
6,39.6201
7,46.1353
8,52.8076
9,59.3183
10,65.971
11,72.5218
12,79.142
13,85.734
14,92.5341
15,99.2142
16,105.7323
17,112.427
18,118.9415
19,125.6052
20,132.1234
21,138.8452
22,145.3607
23,151.9823
24,158.5769
25,165.1815
26,171.8072
27,178.3387
28,184.9903
29,191.5247
30,198.2217
31,204.7413
32,211.407
33,217.9285
34,224.5929
35,231.1241
36,237.7549
37,244.3447
38,250.9092
39,257.5365
40,264.0758
41,270.7394
42,277.2544
43,283.9373
44,290.4793
45,297.1793
46,303.7042
47,310.4289
48,317.0012
49,323.5858
50,330.1902
51,336.7573
52,343.3898
53,349.8935
54,356.578
55,363.1088
56,369.7771
57,376.294
58,382.9772
59,389.5181
60,396.1294
61,402.7134
62,409.3003
63,415.9219
64,422.4553
65,429.1283
66,435.6278
67,442.3528
68,448.853
69,455.5294
70,462.0513
71,468.7031
72,475.251
73,481.8752
74,488.5124
75,495.0752
76,501.7128
77,508.2155
78,514.8774
79,521.3801
80,528.0355
81,534.5432
82,541.1968
83,547.702
84,554.3478
85,560.909
86,567.516
87,574.1192
88,580.6707
89,587.4716
90,594.0903
91,600.7677
92,607.2823
93,613.9782
94,620.4891
95,627.1836
96,633.6921
97,640.3441
98,646.9264
99,653.5162
100,660.1426
