epoch,time
1,5.787
2,11.8426
3,17.719
4,23.5878
5,29.6629
6,35.462
7,41.3923
8,47.3961
9,53.1952
10,59.2241
11,65.1507
12,70.9532
13,77.0363
14,82.8211
15,88.7047
16,94.7144
17,100.4894
18,106.4487
19,112.3929
20,118.1794
21,124.2443
22,130.0878
23,135.9194
24,142.0018
25,147.8248
26,153.7537
27,159.727
28,165.5044
29,171.5258
30,177.4614
31,183.2416
32,189.3334
33,195.138
34,201.0118
35,207.0495
36,212.8657
37,218.8362
38,224.7664
39,230.5645
40,236.6168
41,242.475
42,248.2807
43,254.3362
44,260.1183
45,266.0538
46,272.0697
47,277.8541
48,283.8901
49,289.7732
50,295.537
51,301.6485
52,307.4326
53,313.2842
54,319.3167
55,325.1006
56,331.0537
57,336.9992
58,342.8189
59,348.8734
60,354.7208
61,360.5758
62,366.6684
63,372.4672
64,378.3794
65,384.3799
66,390.2032
67,396.2151
68,402.1011
69,407.8695
70,413.9179
71,419.7203
72,425.6158
73,431.597
74,437.3775
75,443.3626
76,449.3002
77,455.1169
78,461.1351
79,466.9863
80,472.7944
81,478.8659
82,484.6728
83,490.5581
84,497.4876
85,503.2485
86,509.2544
87,515.1656
88,520.9615
89,527.0531
90,532.849
91,538.7246
92,544.7509
93,550.5407
94,556.4821
95,562.4347
96,568.2375
97,574.3038
98,580.176
99,585.9871
100,592.0615
