step,s_loss,c_loss
1,57157132000.0,0.0
2,56923763000.0,288.176
3,55561363000.0,725.9669
4,53512036000.0,1238.8176
5,50988160000.0,1793.3335
6,48028676000.0,2358.7395
7,44600836000.0,2909.1316
8,40813180000.0,3443.9473
9,36824320000.0,3953.1797
10,32852361000.0,4428.291
11,29177485000.0,4863.257
12,26088286000.0,5258.5767
13,23817470000.0,5619.664
14,22456656000.0,5958.301
15,21870041000.0,6286.3506
16,21730103000.0,6611.993
17,21681992000.0,6941.116
18,21483452000.0,7277.992
19,21057282000.0,7618.4297
20,20413817000.0,7924.6055
21,19599077000.0,8179.4004
22,18672447000.0,8380.027
23,17699720000.0,8535.289
24,16733485000.0,8657.615
25,15808411000.0,8749.83
26,14944774000.0,8810.254
27,14163667000.0,8846.999
28,13466236000.0,8859.864
29,12852464000.0,8848.313
30,12322429000.0,8818.117
31,11870789000.0,8767.078
32,11490294000.0,8701.157
33,11174660000.0,8626.42
34,10914228000.0,8546.24
35,10702978000.0,8463.508
36,10533513000.0,8382.117
37,10399570000.0,8300.216
38,10292991000.0,8223.869
39,10206730000.0,8154.7925
40,10135138000.0,8094.703
41,10069507000.0,8045.2837
42,10001481000.0,8006.9346
43,9925888000.0,7978.487
44,9839340000.0,7958.957
45,9738107000.0,7946.7295
46,9621551000.0,7941.884
47,9490981000.0,7944.615
48,9348555000.0,7954.975
49,9196606000.0,7969.7017
50,9039845000.0,7985.864
51,8881788000.0,8004.8154
52,8723997000.0,8024.6753
53,8568467500.0,8042.5625
54,8416486400.0,8058.2227
55,8269701000.0,8070.0127
56,8128710000.0,8078.519
57,7991741000.0,8084.0493
58,7859443000.0,8087.39
59,7731017000.0,8088.4805
60,7606654000.0,8086.49
61,7485515000.0,8082.371
62,7368170500.0,8075.965
63,7253735000.0,8067.9478
64,7141313500.0,8059.2734
65,7030357000.0,8050.3164
66,6920077300.0,8041.888
67,6811213300.0,8033.5557
68,6703866000.0,8024.6016
69,6597688300.0,8016.643
70,6492345300.0,8007.9497
71,6387516400.0,7997.962
72,6283492400.0,7988.2104
73,6180849700.0,7978.3574
74,6080027000.0,7969.3657
75,5981950000.0,7960.616
76,5886203400.0,7953.2207
77,5792333000.0,7946.6816
78,5700130000.0,7939.757
79,5609532000.0,7933.746
80,5520513500.0,7929.448
81,5433476000.0,7926.9434
82,5348798500.0,7924.98
83,5266547000.0,7922.5986
84,5185926000.0,7920.06
85,5106617300.0,7918.2246
86,5028723700.0,7916.445
87,4952306700.0,7914.964
88,4876823000.0,7913.0576
89,4802880000.0,7910.6514
90,4730643000.0,7907.5884
91,4659565600.0,7903.9805
92,4589488000.0,7899.53
93,4520643600.0,7895.3135
94,4452438000.0,7891.922
95,4384936000.0,7889.092
96,4318102500.0,7886.7715
97,4251659000.0,7883.889
98,4185542100.0,7880.494
99,4120012000.0,7877.6084
100,4055321900.0,7874.7866
101,3991647000.0,7871.8403
102,3928991000.0,7869.283
103,3867107800.0,7866.9775
104,3806249000.0,7864.9756
105,3746512100.0,7863.83
106,3687826200.0,7864.038
107,3630291500.0,7864.578
108,3574113800.0,7866.0166
109,3519422500.0,7867.799
110,3465706800.0,7870.0117
111,3413132800.0,7872.418
112,3361517600.0,7875.5225
113,3310806000.0,7877.889
114,3261164000.0,7879.406
115,3212329200.0,7881.3975
116,3164308000.0,7884.0156
117,3117054500.0,7886.4746
118,3070443500.0,7888.424
119,3024914700.0,7890.8335
120,2980342300.0,7894.059
121,2936722700.0,7897.8047
122,2894000600.0,7902.256
123,2852025900.0,7907.4634
124,2810786000.0,7912.71
125,2770479000.0,7917.445
126,2731004200.0,7922.887
127,2692377300.0,7928.416
128,2654336800.0,7933.5566
129,2617034000.0,7938.234
130,2580307200.0,7942.168
131,2544191700.0,7946.265
132,2508760800.0,7950.751
133,2473999600.0,7955.5386
134,2439913000.0,7960.6646
135,2406439700.0,7965.5664
136,2373708300.0,7969.9463
137,2341626400.0,7974.649
138,2309940000.0,7979.074
139,2278692000.0,7982.666
140,2248044800.0,7986.1494
141,2218069500.0,7989.199
142,2188919300.0,7991.618
143,2160530000.0,7994.0767
144,2132898800.0,7995.7407
145,2105932800.0,7996.7656
146,2079317000.0,7997.4663
147,2053159200.0,7998.461
148,2027358600.0,7999.267
149,2001939700.0,7999.5337
150,1976825600.0,7999.7847
151,1952055600.0,8000.875
152,1927706400.0,8002.944
153,1903642600.0,8005.913
154,1879854100.0,8010.176
155,1856561900.0,8015.119
156,1833702400.0,8020.214
157,1811418400.0,8025.129
158,1789415400.0,8029.7676
159,1767769300.0,8034.782
160,1746520700.0,8040.1465
161,1725642100.0,8044.875
162,1705126500.0,8049.2256
163,1684731500.0,8053.96
164,1664484900.0,8058.7334
165,1644452100.0,8063.1196
166,1624734800.0,8067.5786
167,1605195000.0,8071.548
168,1585930400.0,8075.906
169,1566789400.0,8080.3213
170,1547997200.0,8084.373
171,1529460100.0,8088.2207
172,1511236500.0,8091.8745
173,1493336700.0,8095.661
174,1475939200.0,8099.7593
175,1458944900.0,8103.7744
176,1442361100.0,8107.871
177,1426157000.0,8111.3096
178,1410299600.0,8114.4897
179,1394673900.0,8117.53
180,1379301100.0,8119.6855
181,1364197100.0,8121.711
182,1349328400.0,8123.1387
183,1334577400.0,8123.9453
184,1320047000.0,8125.394
185,1305679700.0,8127.4307
186,1291514600.0,8130.607
187,1277541100.0,8134.252
188,1263708500.0,8138.0024
189,1249992600.0,8142.1455
190,1236423200.0,8146.4727
191,1223050500.0,8151.1606
192,1209877100.0,8156.0605
193,1196873100.0,8161.2603
194,1184106500.0,8166.176
195,1171535100.0,8171.3184
196,1159147500.0,8176.797
197,1146937500.0,8182.513
198,1134812000.0,8188.1396
199,1122804100.0,8193.692
200,1111013100.0,8198.881
201,1099383800.0,8203.587
202,1087981000.0,8208.177
203,1076777900.0,8212.309
204,1065769600.0,8216.532
205,1054882500.0,8220.883
206,1044087400.0,8224.969
207,1033445060.0,8229.321
208,1022916500.0,8233.559
209,1012497700.0,8237.877
210,1002165570.0,8241.966
211,991974600.0,8245.905
212,981951500.0,8249.675
213,972082700.0,8253.4375
214,962387840.0,8257.244
215,952867500.0,8260.802
216,943525900.0,8264.265
217,934258000.0,8267.475
218,924998300.0,8270.201
219,915827700.0,8272.85
220,906734700.0,8275.031
221,897682750.0,8277.275
222,888666600.0,8279.18
223,879673340.0,8281.288
224,870727800.0,8283.281
225,861891260.0,8285.291
226,853120200.0,8287.48
227,844406140.0,8290.426
228,835794700.0,8293.555
229,827259200.0,8296.885
230,818821100.0,8300.701
231,810484860.0,8304.758
232,802243840.0,8309.085
233,794137300.0,8313.8125
234,786168960.0,8318.801
235,778359400.0,8324.529
236,770644900.0,8330.809
237,763028700.0,8337.068
238,755523200.0,8343.207
239,748169340.0,8349.406
240,740967800.0,8355.855
241,733867300.0,8362.234
242,726849200.0,8368.334
243,719936000.0,8374.352
244,713130560.0,8380.208
245,706373700.0,8385.894
246,699656400.0,8391.375
247,692991600.0,8396.598
248,686375300.0,8401.633
249,679807360.0,8406.402
250,673273150.0,8411.126
251,666755900.0,8415.738
252,660279500.0,8420.323
253,653890940.0,8424.969
254,647608700.0,8429.397
255,641418940.0,8433.419
256,635327170.0,8437.346
257,629325630.0,8441.473
258,623424600.0,8445.607
259,617652740.0,8449.641
260,611956200.0,8453.629
261,606343360.0,8457.426
262,600800400.0,8460.986
263,595342340.0,8464.569
264,589966200.0,8468.158
265,584636740.0,8471.754
266,579377340.0,8475.178
267,574155700.0,8478.756
268,568959100.0,8482.283
269,563790460.0,8486.035
270,558658800.0,8489.714
271,553577540.0,8493.415
272,548561540.0,8497.121
273,543591800.0,8501.004
274,538709600.0,8504.938
275,533883070.0,8508.958
276,529128640.0,8512.895
277,524436900.0,8516.809
278,519806460.0,8520.8955
279,515215700.0,8524.998
280,510679460.0,8529.136
281,506218750.0,8533.148
282,501832350.0,8537.14
283,497484200.0,8540.872
284,493172930.0,8544.213
285,488890020.0,8547.289
286,484644100.0,8550.283
287,480424000.0,8553.139
288,476262340.0,8555.969
289,472160960.0,8558.637
290,468111970.0,8561.141
291,464112300.0,8563.447
292,460169470.0,8565.346
293,456285200.0,8567.252
294,452450050.0,8569.287
295,448680770.0,8571.367
296,444971870.0,8573.515
297,441317820.0,8575.658
298,437692670.0,8577.732
299,434107840.0,8579.947
300,430570700.0,8582.284
301,427083900.0,8584.665
302,423626530.0,8586.789
303,420197020.0,8588.666
304,416797540.0,8590.41
305,413424420.0,8592.237
306,410079140.0,8593.897
307,406754240.0,8595.542
308,403458370.0,8597.044
309,400183100.0,8598.208
310,396924600.0,8599.307
311,393680830.0,8600.529
312,390456260.0,8601.57
313,387262530.0,8602.357
314,384094800.0,8603.145
315,380945950.0,8603.824
316,377823420.0,8604.546
317,374732000.0,8605.297
318,371685440.0,8606.166
319,368689150.0,8607.131
320,365737540.0,8608.112
321,362831040.0,8609.098
322,359953470.0,8610.081
323,357096030.0,8611.028
324,354259800.0,8612.074
325,351448540.0,8613.081
326,348664000.0,8614.317
327,345908030.0,8615.714
328,343168200.0,8617.162
329,340462800.0,8618.551
330,337797100.0,8620.016
331,335161100.0,8621.434
332,332562980.0,8622.973
333,330002180.0,8624.661
334,327470300.0,8626.495
335,324974500.0,8628.345
336,322513020.0,8630.217
337,320080740.0,8632.059
338,317677980.0,8634.155
339,315299300.0,8636.339
340,312947780.0,8638.574
341,310625440.0,8640.951
342,308335140.0,8643.383
343,306066660.0,8645.796
344,303828770.0,8648.21
345,301620300.0,8650.496
346,299435400.0,8652.488
347,297271500.0,8654.416
348,295130620.0,8656.213
349,293011330.0,8658.17
350,290906050.0,8660.162
351,288807600.0,8662.104
352,286719870.0,8664.115
353,284637380.0,8666.25
354,282571070.0,8668.442
355,280517800.0,8670.669
356,278472320.0,8673.001
357,276443940.0,8675.352
358,274440480.0,8677.663
359,272452480.0,8679.869
360,270489570.0,8681.991
361,268547780.0,8684.032
362,266621870.0,8685.999
363,264717220.0,8687.861
364,262834050.0,8689.572
365,260976340.0,8691.166
366,259140640.0,8692.68
367,257322670.0,8694.203
368,255521890.0,8695.834
369,253742770.0,8697.553
370,251981400.0,8699.043
371,250233470.0,8700.374
372,248505310.0,8701.599
373,246788480.0,8702.845
374,245083940.0,8704.096
375,243390500.0,8705.402
376,241711330.0,8706.725
377,240043570.0,8707.945
378,238388320.0,8709.111
379,236748320.0,8710.109
380,235124830.0,8711.053
381,233521280.0,8712.012
382,231934670.0,8712.871
383,230359890.0,8713.769
384,228799100.0,8714.731
385,227254740.0,8715.658
386,225726080.0,8716.463
387,224208690.0,8717.328
388,222701820.0,8718.217
389,221207600.0,8719.071
390,219727200.0,8719.931
391,218261470.0,8720.746
392,216809940.0,8721.668
393,215371650.0,8722.627
394,213943440.0,8723.507
395,212523400.0,8724.387
396,211114140.0,8725.306
397,209719740.0,8726.202
398,208342400.0,8727.063
399,206979840.0,8727.975
400,205634340.0,8729.018
401,204306500.0,8730.191
402,202992130.0,8731.453
403,201689740.0,8732.785
404,200400540.0,8734.171
405,199123300.0,8735.549
406,197856450.0,8737.08
407,196600670.0,8738.671
408,195355330.0,8740.225
409,194119070.0,8741.836
410,192891150.0,8743.519
411,191673710.0,8745.2295
412,190468460.0,8746.979
413,189275060.0,8748.859
414,188093820.0,8750.769
415,186927300.0,8752.648
416,185776600.0,8754.539
417,184634740.0,8756.451
418,183500560.0,8758.357
419,182371170.0,8760.227
420,181251250.0,8762.074
421,180139420.0,8763.848
422,179036500.0,8765.5625
423,177943710.0,8767.184
424,176858240.0,8768.717
425,175778180.0,8770.172
426,174706500.0,8771.506
427,173644450.0,8772.768
428,172591580.0,8774.003
429,171547730.0,8775.26
430,170511950.0,8776.46
431,169485330.0,8777.532
432,168468620.0,8778.492
433,167465870.0,8779.302
434,166476560.0,8780.039
435,165500640.0,8780.802
436,164535650.0,8781.629
437,163580130.0,8782.467
438,162631660.0,8783.252
439,161690140.0,8784.031
440,160758530.0,8784.783
441,159835870.0,8785.598
442,158922480.0,8786.537
443,158018050.0,8787.54
444,157122430.0,8788.652
445,156233740.0,8789.777
446,155353780.0,8790.93
447,154481120.0,8792.106
448,153616670.0,8793.25
449,152758800.0,8794.346
450,151907800.0,8795.357
451,151062880.0,8796.299
452,150222140.0,8797.101
453,149385330.0,8797.776
454,148553180.0,8798.35
455,147725760.0,8798.869
456,146902690.0,8799.307
457,146087280.0,8799.689
458,145280340.0,8799.9795
459,144482290.0,8800.283
460,143690180.0,8800.668
461,142904850.0,8801.105
462,142126620.0,8801.606
463,141355360.0,8802.111
464,140591280.0,8802.658
465,139836260.0,8803.256
466,139086850.0,8803.895
467,138343580.0,8804.587
468,137604770.0,8805.363
469,136871500.0,8806.232
470,136145680.0,8807.211
471,135426780.0,8808.23
472,134712960.0,8809.381
473,134007570.0,8810.61
474,133308850.0,8811.929
475,132616370.0,8813.319
476,131929970.0,8814.871
477,131249470.0,8816.518
478,130575730.0,8818.193
479,129906820.0,8819.889
480,129242100.0,8821.487
481,128580800.0,8823.01
482,127923864.0,8824.521
483,127272090.0,8826.035
484,126626030.0,8827.549
485,125984770.0,8828.968
486,125349096.0,8830.322
487,124716800.0,8831.625
488,124087220.0,8832.902
489,123461440.0,8834.154
490,122840910.0,8835.339
491,122223810.0,8836.4375
492,121610450.0,8837.492
493,121000470.0,8838.552
494,120395860.0,8839.594
495,119796660.0,8840.668
496,119202690.0,8841.789
497,118614260.0,8842.881
498,118032024.0,8844.008
499,117457710.0,8845.166
500,116891570.0,8846.275
501,116332800.0,8847.441
502,115779500.0,8848.615
503,115231760.0,8849.795
504,114688580.0,8850.961
505,114150424.0,8852.146
506,113616530.0,8853.379
507,113086720.0,8854.609
508,112560770.0,8855.844
509,112038040.0,8857.088
510,111518720.0,8858.352
511,111002990.0,8859.643
512,110490380.0,8860.953
513,109980530.0,8862.262
514,109474240.0,8863.561
515,108969816.0,8864.834
516,108468650.0,8866.083
517,107971820.0,8867.293
518,107479000.0,8868.414
519,106989980.0,8869.478
520,106504400.0,8870.458
521,106021896.0,8871.469
522,105542290.0,8872.457
523,105066140.0,8873.429
524,104593576.0,8874.381
525,104124910.0,8875.309
526,103661100.0,8876.24
527,103200780.0,8877.177
528,102744490.0,8878.108
529,102291850.0,8879.049
