epoch,time
1,6.1806
2,12.1808
3,18.378
4,24.6056
5,30.7679
6,37.0064
7,42.9803
8,49.1086
9,55.2024
10,61.1464
11,67.3211
12,73.2505
13,79.2759
14,85.3844
15,91.3382
16,97.5075
17,103.4942
18,109.5067
19,115.6408
20,121.5894
21,127.7142
22,133.7785
23,139.7621
24,145.9805
25,151.9209
26,157.9783
27,164.0441
28,169.9802
29,176.1601
30,182.107
31,188.1251
32,194.2556
33,200.259
34,206.4091
35,212.4382
36,218.4479
37,224.5989
38,230.545
39,236.6563
40,242.7243
41,248.9271
42,255.1709
43,261.1114
44,267.1457
45,273.2555
46,279.2186
47,285.3852
48,291.3779
49,297.415
50,303.593
51,309.5349
52,315.6774
53,321.7211
54,327.6849
55,333.8605
56,339.7915
57,345.8585
58,351.9185
59,357.8626
60,364.0883
61,370.1352
62,376.3791
63,382.5159
64,388.4527
65,394.6108
66,400.5664
67,406.5629
68,412.7075
69,418.6216
70,424.7614
71,430.7571
72,436.6893
73,442.8764
74,448.7979
75,454.9127
76,460.9968
77,466.9264
78,473.1492
79,479.1084
80,485.1819
81,491.3056
82,497.2429
83,503.3846
84,509.383
85,515.3849
86,521.5746
87,527.5411
88,533.6779
89,539.6941
90,545.6588
91,551.8498
92,557.8082
93,563.8633
94,569.9295
95,575.8749
96,582.0953
97,588.053
98,594.2567
99,600.8939
100,606.8936
