epoch,time
1,6.5897
2,13.4051
3,19.9511
4,26.7052
5,33.2976
6,39.9538
7,46.64
8,53.2312
9,59.9901
10,66.5377
11,73.2955
12,79.9081
13,86.5613
14,93.3148
15,99.8665
16,106.6696
17,113.2063
18,119.9128
19,126.5358
20,133.1384
21,139.9713
22,146.5834
23,153.4069
24,160.0223
25,166.7268
26,173.4338
27,179.9964
28,186.8218
29,193.4126
30,200.1811
31,206.8096
32,213.4388
33,220.1842
34,226.7722
35,233.6116
36,240.1679
37,246.8885
38,253.5486
39,260.156
40,266.9938
41,273.5367
42,280.2883
43,286.8683
44,293.5583
45,300.2757
46,306.8532
47,313.5556
48,320.1048
49,326.9253
50,333.4779
51,340.2011
52,346.8301
53,353.4648
54,360.1654
55,366.7223
56,373.4889
57,380.0479
58,386.7557
59,393.3973
60,400.0043
61,406.7166
62,413.2735
63,420.0044
64,426.5287
65,433.1697
66,439.8431
67,446.413
68,453.1913
69,459.7426
70,466.4776
71,473.0575
72,479.7075
73,486.3538
74,492.8743
75,499.6322
76,506.1637
77,512.8496
78,519.4409
79,526.0595
80,532.7318
81,539.254
82,545.9919
83,552.5324
84,559.2293
85,565.8367
86,572.4
87,579.1215
88,585.654
89,592.355
90,598.9005
91,605.5485
92,612.1721
93,618.734
94,625.4407
95,631.9545
96,638.6604
97,645.2059
98,651.8357
99,658.4581
100,665.0002
